ocena,data
4,2018-06-21T04:57:33Z
2,2018-06-05T13:56:58Z
2,2018-06-07T03:24:07Z
4,2017-04-30T11:38:10Z
2,2018-09-04T21:06:02Z
4,2017-04-04T09:34:55Z
2,2018-09-12T02:58:09Z
1,2017-01-26T15:25:42Z
5,2018-07-22T06:06:57Z
5,2018-03-22T23:42:18Z
3,2018-10-08T18:09:26Z
4,2018-01-09T19:36:37Z
4,2018-02-16T14:42:56Z
1,2017-03-16T02:48:23Z
1,2018-09-23T14:04:15Z
2,2017-09-18T06:13:12Z
5,2018-04-24T04:27:25Z
4,2017-12-29T12:59:32Z
2,2018-01-11T09:35:34Z
3,2018-07-15T19:14:46Z
5,2018-02-20T03:41:47Z
2,2017-09-23T06:13:12Z
2,2017-04-02T19:10:07Z
1,2017-08-24T08:58:57Z
1,2018-10-14T14:44:33Z
2,2016-12-29T13:06:05Z
2,2017-06-03T05:33:07Z
5,2016-11-21T18:46:10Z
4,2018-06-06T04:18:10Z
3,2017-09-06T06:48:20Z
3,2017-05-14T19:03:21Z
1,2017-11-26T19:22:55Z
1,2018-05-22T05:06:35Z
3,2017-11-07T23:27:54Z
3,2018-01-30T20:02:57Z
1,2018-07-01T18:03:21Z
3,2017-11-01T07:34:54Z
5,2018-08-02T15:12:10Z
4,2018-02-06T09:54:06Z
2,2018-01-22T19:41:25Z
2,2018-10-25T04:32:30Z
1,2017-04-06T09:39:28Z
2,2018-08-17T21:57:58Z
2,2016-10-30T14:07:43Z
2,2017-08-31T22:28:12Z
3,2016-11-29T02:16:17Z
4,2017-05-20T09:47:12Z
1,2018-03-25T08:55:36Z
3,2016-12-31T15:03:00Z
5,2017-09-21T19:13:23Z
5,2017-10-24T19:27:08Z
5,2017-01-16T23:32:37Z
1,2017-07-30T21:58:38Z
4,2018-04-12T14:56:41Z
2,2017-08-15T05:10:59Z
2,2016-11-02T03:52:46Z
1,2017-09-13T11:53:20Z
4,2017-11-14T07:20:22Z
2,2017-12-16T01:48:24Z
4,2018-03-31T00:43:22Z
4,2018-06-22T02:20:04Z
5,2017-06-14T20:16:53Z
2,2017-11-29T13:24:33Z
